Website URL,337 Redundant Entry,331 Error Identification,247 Focus is Visible,JSON Filename
https://www.corofoods.com/account/register,True,True,True,salumicuredmeats.com_cleaned.json
https://qazvolunteer.kz/ru/register,True,Possible regex issue,True,coronavirus2020.kz_cleaned.json
https://corp-research.jp/users/sign_up,True,True,True,corp-research.jp_cleaned.json
https://loveparis.com/account/register,True,True,True,corporativogolfo.com_cleaned.json
https://my.run.cl/signup,True,Possible regex issue,True,corre.cl_cleaned.json
https://corridornyc.com/account/register,True,Possible error due to shopify CAPTCHA.,True,corridornyc.com_cleaned.json
https://www.corsetdeal.com/account/register,True,False,True,corsetdeal.com_cleaned.json
https://www.corsojewelry.com/account/register,True,True,True,corso.mx_cleaned.json
https://www.cortlandline.com/account/register,True,True,True,cortlandline.com_cleaned.json
https://cosanti.com/account/register,True,True,True,cosanti.com_cleaned.json
https://www.cosatto.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cosatto.com_cleaned.json
https://cosechaimports.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cosechaimports.com_cleaned.json
https://www.cosless.com/account/register,True,False,True,cosless.com_cleaned.json
https://cosmedica-skincare.com/account/register,True,True,True,cosmedica-skincare.com_cleaned.json
https://cosmetixclub.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cosmetixclub.com_cleaned.json
https://cosplaycart.de/account/register,True,Possible error due to shopify CAPTCHA.,True,cosplaycart.de_cleaned.json
https://bemoreshonen.com/account/register,True,True,True,cosplayminney.com_cleaned.json
https://www.cosplayo.com/account/register,True,False,True,cosplayo.com_cleaned.json
https://cossky.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cossky.com_cleaned.json
http://costtocost.in/Registration.aspx,True,Possible regex issue,True,costtocost.in_cleaned.json
https://www.costumebox.com.au/account/login,True,False,True,costumebox.com.au_cleaned.json
https://www.costumedesignersguild.com/account-create,True,True,True,costumedesignersguild.com_cleaned.json
https://www.cosyhousecollection.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cosyhousecollection.com_cleaned.json
https://www.coteetciel.com/account/register,True,True,True,coteetciel.com_cleaned.json
https://cotebeauty.com/account/register,True,True,True,coteshop.co_cleaned.json
https://cottontailsbaby.co.uk/account/register,True,False,True,cottontailsbaby.co.uk_cleaned.json
https://cotwohk.com/account/register,True,False,True,cotwohk.com_cleaned.json
https://coudreetbroder.com/connexion?create_account=1,True,Possible regex issue,True,coudreetbroder.com_cleaned.json
https://cougargaming.com/support/contact/estickets/account.php?do=create,True,True,True,cougargaming.com_cleaned.json
https://cougarshoes.com/account/register,True,False,True,cougarshoes.com_cleaned.json
https://countrybean.in/account/register,True,True,True,countrybean.in_cleaned.json
https://shop.countryreports.org/account/register,True,False,True,countryreports.org_cleaned.json
https://countycomm.com/account/register,True,Possible error due to shopify CAPTCHA.,True,countycomm.com_cleaned.json
https://member.everbridge.net/892807736723794/new,True,Possible regex issue,True,countyofsb.org_cleaned.json
https://mobile.countyservice.net/Account/Register,True,True,True,countyservice.net_cleaned.json
https://www.couponpx.com/index.php?mid=coupons&act=dispMemberSignUpForm,True,Possible regex issue,True,couponpx.com_cleaned.json
https://coursehunter.net/sign-up,True,True,True,coursehunter.net_cleaned.json
https://coursementor.com/signup,True,True,True,coursementor.com_cleaned.json
https://app.swipepages.com/signup,True,True,True,courses.drzute.com_cleaned.json
https://app.swipepages.com/signup,True,True,True,go.affiliateworkshop.in_cleaned.json
https://app.swipepages.com/signup,True,True,True,swipepages.com_cleaned.json
https://app.swipepages.com/signup,True,True,True,swipepages.net_cleaned.json
https://courses.sacredfeminineschool.com/users/sign_up,True,Possible regex issue,True,courses.sacredfeminineschool.com_cleaned.json
https://courses.sikhri.org/users/sign_up,True,Possible regex issue,True,courses.sikhri.org_cleaned.json
https://www.courtlistener.com/register/?next=,True,False,True,courtlistener.com_cleaned.json
https://courtorder.co.za/account/register,True,Possible error due to shopify CAPTCHA.,True,courtorder.co.za_cleaned.json
https://competition.adesignaward.com/registration.php,True,True,True,outuredesignawards.com_cleaned.json
https://competition.adesignaward.com/registration.php,True,True,True,good-designer.com_cleaned.json
https://ice.covenantuniversity.edu.ng/index.php/component/users/?view=registration&Itemid=437,True,False,True,covenantuniversity.edu.ng_cleaned.json
https://coveredincotton.com/account/register,True,Possible error due to shopify CAPTCHA.,True,coveredincotton.com_cleaned.json
https://covertinstruments.com/account/register,True,True,True,covertinstruments.com_cleaned.json
https://www.atropia.us/account/register,True,True,True,cowboycrickets.com_cleaned.json
https://cowcamo.jp/user/sign_up?redirect_to=%2Fuser%2Flogin,True,True,True,cowcamo.jp_cleaned.json
https://cowgirlcreamery.com/account/register,True,True,True,cowgirlcreamery.com_cleaned.json
https://www.cowhidesusawholesale.com/userregister.php?action=add,True,Possible regex issue,True,cowhidesusawholesale.com_cleaned.json
https://www.cowinaudio.com/account/register,True,False,True,cowinaudio.com_cleaned.json
https://www.coxshoney.com/account/register,True,True,True,coxshoney.com_cleaned.json
https://cozycats-store.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cozycats-store.com_cleaned.json
https://www.cp-carrillo.com/account/register.html,True,Possible error due to shopify CAPTCHA.,True,cp-carrillo.com_cleaned.json
https://supply.cpcmart.com/registration,True,True,True,cpcmart.com_cleaned.json
https://www.cplanaudio.co.za/account/register,True,False,True,cplanaudio.co.za_cleaned.json
https://support.cpvlab.pro/account.php?do=create,True,True,True,cpvlab.pro_cleaned.json
https://crabs.com/account/register,True,Possible error due to shopify CAPTCHA.,True,crabs.com_cleaned.json
https://craft-bank.com/register,True,True,True,craft-bank.com_cleaned.json
https://crafthousesvg.com/account/register,True,True,True,crafthousesvg.com_cleaned.json
https://craftshack.com/account/register,True,Possible error due to shopify CAPTCHA.,True,craftshack.com_cleaned.json
https://www.craftsports.us/account/register,True,True,True,craftsports.us_cleaned.json
https://www.craftsy.com/,True,Possible error due to shopify CAPTCHA.,True,craftsy.com_cleaned.json
https://craftywonderland.com/account/register,True,False,True,craftywonderland.com_cleaned.json
https://craneandlion.com/account/register,True,Possible error due to shopify CAPTCHA.,True,craneandlion.com_cleaned.json
https://cranehireltd.com/users/sign_up,True,True,True,cranehireltd.com_cleaned.json
https://www.crapeyewear.com/account/register,True,True,True,crapeyewear.com_cleaned.json
https://crawellness.com/account/register,True,False,True,crawellness.com_cleaned.json
https://crazyaarons.com/account/register,True,True,True,crazyaarons.com_cleaned.json
https://www.crazydogtshirts.com/account/register,True,Possible error due to shopify CAPTCHA.,True,crazydogtshirts.com_cleaned.json
https://crazyhousellc.com/account/register,True,True,True,crazyhousellc.com_cleaned.json
https://crazyshit.com/register/,True,Possible error due to shopify CAPTCHA.,True,crazyshit.com_cleaned.json
https://www.crcindustries.com/customer/account/create/,True,True,True,crcindustries.com_cleaned.json
https://crcplay.com/,True,Possible regex issue,True,crcplay.com_cleaned.json
https://admin.creamailer.fi/user/register,True,Possible regex issue,True,creamailer.fi_cleaned.json
https://createanddestroy.com/account/register,True,False,True,createanddestroy.com_cleaned.json
https://app.createcosmeticformulas.com/register.aspx,True,False,True,createcosmeticformulas.com_cleaned.json
https://www.creatival.ca/account/login,True,Possible error due to shopify CAPTCHA.,True,creatival.ca_cleaned.json
https://login.creativecommons.org/register.php,True,True,True,creativecommons.org_cleaned.json
https://creativekids.com/account/register,True,True,True,creativekids.com_cleaned.json
https://creativeportland.giv.sh/register,True,True,True,creativeportland.giv.sh_cleaned.json
https://admin.zmags.com/login.do,True,False,True,creatorbyzmags.com_cleaned.json
https://admin.zmags.com/login.do,True,False,True,zmags.com_cleaned.json
https://thelailai.com/account/register,True,True,True,creaturesofcomfort.us_cleaned.json
https://thelailai.com/account/register,True,True,True,thelailai.com_cleaned.json
https://member.creditversio.com/Registration/CreateAccount/Account,True,True,True,creditversio.com_cleaned.json
https://credobeauty.com/account/register,True,Possible error due to shopify CAPTCHA.,True,credobeauty.com_cleaned.json
http://wmhb.creek.fm/users/register,True,True,True,creek.fm_cleaned.json
https://www.creeksidefarms.com/account/register,True,False,True,creeksidefarms.com_cleaned.json
https://creeksidepottery.com/account/register,True,False,True,creeksidepottery.com_cleaned.json
https://cremocompany.com/account/register,True,True,True,cremocompany.com_cleaned.json
https://creochocolate.com/account/register,True,False,True,creochocolate.com_cleaned.json
https://www.crewseekers.net/memberships/yacht-owner/registration/?next=/,True,True,True,crewseekers.net_cleaned.json
https://my.crisalix.com/signup?token=&origin=site&locale=en,True,Possible regex issue,True,crisalix.com_cleaned.json
https://cristinacapronfitness.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cristinacapronfitness.com_cleaned.json
https://www.criterion.com/register,True,Possible error due to shopify CAPTCHA.,True,criterion.com_cleaned.json
https://criticalcommons.org/accounts/signup/,True,True,True,criticalcommons.org_cleaned.json
https://croakies.com/my-account,True,Possible regex issue,True,croakies.com_cleaned.json
https://crochetbeadpaint.info/users/sign_up,True,True,True,crochetbeadpaint.info_cleaned.json
https://us.crockettandjones.com/account/register,True,Possible error due to shopify CAPTCHA.,True,crockettandjones.com_cleaned.json
https://www.crocodilegames.com/account/,True,False,True,crocodilegames.com_cleaned.json
https://www.croghansjewelbox.com/account/register,True,True,True,croghansjewelbox.com_cleaned.json
https://cronhub.io/register,True,True,True,cronhub.io_cleaned.json
https://crossbeats.com/account/register,True,True,True,crossbeats.com_cleaned.json
https://www.crossrope.com/account/register/,True,Possible error due to shopify CAPTCHA.,True,crossrope.com_cleaned.json
https://crowdfundhq.com/?d=/account/new,True,Possible error due to shopify CAPTCHA.,True,crowdfundhq.com_cleaned.json
https://crowdmade.com/account/register,True,False,True,crowdmade.com_cleaned.json
https://crowdsourcer.io/,True,False,True,crowdsourcer.io_cleaned.json
https://crowlines.net/account/register,True,True,True,crowlines.net.json
https://crowlines.net/password,True,Possible regex issue,True,crowlines.net_cleaned.json
https://www.crownaffair.com/account/register,True,True,True,crownaffair.com_cleaned.json
https://www.crownawards.com/on/demandware.store/Sites-MAI-Site/default/Auth-GetRegister,True,True,True,crownawards.com_cleaned.json
https://www.crownbrush.com/account/register,True,True,True,crownbrush.com_cleaned.json
https://www.crownpaintsprofessional.com/register/?redirect=https://www.crownpaintsprofessional.com,True,True,True,crownpaintsprofessional.com_cleaned.json
https://community.crownpeak.com/t5/user/userregistrationpage,True,True,True,crownpeak.com_cleaned.json
https://www.crowood.com/account/register,True,False,True,crowood.com_cleaned.json
https://crpsonline.com/index.php/crps/user/register?source=?source=,True,False,True,crpsonline.com_cleaned.json
https://cruba.de/account/register,True,False,True,cruba.de_cleaned.json
https://www.crucialfitness.co.uk/customer/account/create/,True,True,True,crucialfitness.co.uk_cleaned.json
https://www.crumbsanddoilies.co.uk/account/register,True,False,True,crumbsanddoilies.co.uk_cleaned.json
https://crumpetcashmere.com/account/register,True,True,True,crumpetcashmere.com_cleaned.json
https://crushwineco.com/account/register,True,Possible error due to shopify CAPTCHA.,True,crushwineco.com_cleaned.json
https://www.cruxsupplyco.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cruxsupplyco.com_cleaned.json
https://www.cryptocurrencychart.com/subscription/signup,True,True,True,cryptocurrencychart.com_cleaned.json
https://cryptorg.net/en/signup,True,True,True,cryptorg.net_cleaned.json
https://www.crystals.com/account/register,True,Possible error due to shopify CAPTCHA.,True,crystals.com_cleaned.json
https://crystalstreets.com/account/register,True,Possible error due to shopify CAPTCHA.,True,crystalstreets.com_cleaned.json
https://www.crystorama.com/account/register,True,True,True,crystorama.com_cleaned.json
https://cs-ecs.myshopify.com/account/register,True,False,True,cs-ecs.myshopify.com_cleaned.json
https://insights.csa-research.com/Account/Register,True,True,True,csa-research.com_cleaned.json
https://epubs.csa.ca/Account/Register,True,True,True,csa.ca_cleaned.json
https://csdashboard.leadformance.com/register,True,False,True,csdashboard.leadformance.com.json
https://csdsvinyl.com/account/register,True,Possible error due to shopify CAPTCHA.,True,csdsvinyl.com_cleaned.json
https://cses.fi/register/,True,False,True,cses.fi_cleaned.json
https://cshlpress.com/customer.tpl?cart=1639805242155611676&DoThis=NewAccount,True,Possible regex issue,True,cshlpress.com_cleaned.json
https://www.californiarailroad.museum/register,True,Possible regex issue,True,csrmf.org_cleaned.json
https://www.cssreel.com/signup,True,True,True,cssreel.com_cleaned.json
https://cstrecords.com/account/register,True,False,True,cstrecords.com_cleaned.json
https://edprepdata.ctc.ca.gov/Identity/Account/Register,True,True,True,ctc.ca.gov_cleaned.json
https://ctl.net/account/register,True,Possible error due to shopify CAPTCHA.,True,ctl.net_cleaned.json
https://www.ctpa.org.uk/register,True,Possible error due to shopify CAPTCHA.,True,ctpa.org.uk_cleaned.json
https://media.ctsfw.edu/Account/Register,True,False,True,ctsfw.edu_cleaned.json
https://cubeupload.com/signup,True,True,True,cubeupload.com_cleaned.json
https://cubicerp.com/web/signup,True,True,True,cubicerp.com_cleaned.json
https://cuddleandkind.com/account/register,True,True,True,cuddleandkind.com_cleaned.json
https://cuddlyclaws.com/account/register,True,False,True,cuddlyclaws.com_cleaned.json
https://culinarytable.co.za/web/signup,True,Possible error due to shopify CAPTCHA.,True,culinarytable.co.za_cleaned.json
https://cultcrew.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cultcrew.com_cleaned.json
https://cultdechoco.com/account/register,True,False,True,cultdechoco.com_cleaned.json
https://cultrecords.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cultrecords.com_cleaned.json
https://www.culturaldaily.com/register/,True,True,True,culturaldaily.com_cleaned.json
https://www.culturekings.co.nz/account/register,True,True,True,culturekings.co.nz_cleaned.json
https://culturesforhealth.com/account/register,True,Possible error due to shopify CAPTCHA.,True,culturesforhealth.com_cleaned.json
https://uploads.cumlouder.com/auth/register,True,True,True,cumlouder.com_cleaned.json
https://senchateabar.com/account/register,True,True,True,cupandleaf.com_cleaned.json
https://www.cupertinoshop.com/shop/en/login?create_account=1,True,Possible regex issue,True,cupertinoshop.com_cleaned.json
https://curalife.com/account/register,True,True,True,curalife.com_cleaned.json
https://curecrowd.com/users/sign_up,True,True,True,curecrowd.com_cleaned.json
https://curiada.com/account/register,True,True,True,curiada.com_cleaned.json
https://curiouselixirs.com/account/register,True,Possible error due to shopify CAPTCHA.,True,curiouselixirs.com_cleaned.json
https://app.current-rms.com/signup?,True,Possible regex issue,True,current-rms.com_cleaned.json
https://currentboutique.com/account/register,True,False,True,currentboutique.com_cleaned.json
https://curvegirl.com/account/register,True,Possible error due to shopify CAPTCHA.,True,curvegirl.com_cleaned.json
https://custom-otterbox.ptmark.com/account/register,True,Possible error due to shopify CAPTCHA.,True,custom-otterbox.ptmark.com_cleaned.json
https://customcardtools.com/account/register,True,True,True,customcardtools.com_cleaned.json
https://customerservice.blackhawkid.com/account.php?do=create,True,True,True,customerservice.blackhawkid.com_cleaned.json
https://customform.jp/signup,True,False,True,customform.jp_cleaned.json
https://www.customgoldgrillz.com/account/register,True,Possible error due to shopify CAPTCHA.,True,customgoldgrillz.com_cleaned.json
https://www.customhappy.com/account/register,True,False,True,customhappy.com_cleaned.json
https://www.customjerseyspro.com/account/register,True,Possible error due to shopify CAPTCHA.,True,customjerseyspro.com_cleaned.json
https://www.customkidsfurniture.com/account/register,True,Possible error due to shopify CAPTCHA.,True,customkidsfurniture.com_cleaned.json
https://customlids.com/account/register,True,True,True,customlids.com_cleaned.json
https://www.custprint.com/customer/account/create/,True,True,True,custprint.com_cleaned.json
https://cuteprofit.com/signup,True,Possible regex issue,True,cuteprofit.com_cleaned.json
https://www.cuterascals.com/account/register,True,False,True,cuterascals.com_cleaned.json
https://www.washitape.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cutetape.com_cleaned.json
https://cutloosepress.com/account/register,True,False,True,cutloosepress.com_cleaned.json
https://cutritemeats.com/account/register,True,False,True,cutritemeats.com_cleaned.json
https://cw-usa.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cw-usa.com_cleaned.json
https://cwandt.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cwandt.com_cleaned.json
https://cwen.com/account/register,True,True,True,cwen.com_cleaned.json
https://cyberconnect.shop/web/signup,True,True,True,cyberconnect.shop_cleaned.json
https://www.cyberoptix.com/account/register,True,False,True,cyberoptix.com_cleaned.json
https://www.cybersecurityintelligence.com/members/user_account_add.php,True,False,True,cybersecurityintelligence.com_cleaned.json
https://www.cybrhome.com/login,True,True,True,cybrhome.com_cleaned.json
https://cycling-lifestyle.org.tw/register/profile,True,Possible regex issue,True,cycling-lifestyle.org.tw_cleaned.json
https://www.cyclingcols.com/register,True,True,True,cyclingcols.com_cleaned.json
https://www.cyclop.in/account/register,True,True,True,cyclop.in_cleaned.json
https://cymbiotika.com/account/register,True,Possible error due to shopify CAPTCHA.,True,cymbiotika.com_cleaned.json
http://cypres-records.com/index.php?option=com_registration&task=register&lang=en,True,Possible regex issue,True,cypres-records.com_cleaned.json
https://d-bros.jp/account/register,True,True,True,d-bros.jp_cleaned.json
https://d1milano.com/account/register,True,True,True,d1milano.com_cleaned.json
https://d3mfollow.com/ar/signup,True,True,True,d3mfollow.com.json
https://d3mfollow.com/signup,True,True,True,d3mfollow.com_cleaned.json
https://www.dabasstacija.lv/index.php?route=account/register,True,Possible regex issue,True,dabasstacija.lv_cleaned.json
https://www.daddiesboardshop.com/account/register,True,Possible error due to shopify CAPTCHA.,True,daddiesboardshop.com_cleaned.json
https://www.exoclick.com/signup/,True,Possible regex issue,True,daftporn.com_cleaned.json
https://www.exoclick.com/signup/,True,Possible regex issue,True,exoclick.com_cleaned.json
https://www.exoclick.com/signup/,True,Possible regex issue,True,gdy.vn_cleaned.json
https://www.dagimarket.com/it/autenticazione?create_account=1,True,True,True,dagimarket.com_cleaned.json
https://www.dagmarkorecki.com/account/register,True,True,True,dagmarkorecki.com_cleaned.json
https://www.dagobear.com/account/register,True,True,True,dagobear.com_cleaned.json
https://reservation.dailyenglish.fr/registration,True,True,True,dailyenglish.fr_cleaned.json
https://www.dailyinfo.co.uk/register/,True,True,True,dailyinfo.co.uk_cleaned.json
https://www.dailykillersudoku.com/account/sign_up,True,Possible error due to shopify CAPTCHA.,True,dailykillersudoku.com_cleaned.json
http://dailymailblaster.com/signup.php,True,True,True,dailymailblaster.com_cleaned.json
https://www.daiseye.com/account/register/,True,Possible error due to shopify CAPTCHA.,True,daiseye.com_cleaned.json
https://daisyjanesflowertruck.com/account/register,True,Possible error due to shopify CAPTCHA.,True,daisyjanesflowertruck.com_cleaned.json
https://daiwafishing.com.au/account/register,True,False,True,daiwafishing.com.au_cleaned.json
https://dakanarab.com/register,True,True,True,dakanarab.com_cleaned.json
https://onlinecle.dallasbar.org/account/register,False,True,True,dallasbar.org_cleaned.json
https://www.dallasdesignerhandbags.com/account/register,True,Possible error due to shopify CAPTCHA.,True,dallasdesignerhandbags.com_cleaned.json
https://www.dampfi.ch/customer/account/create/,True,True,True,dampfi.ch_cleaned.json
https://digitalassetmanagementnews.org/subscriptions/register/,True,Possible regex issue,True,damwhitepapers.org_cleaned.json
https://danahaim.com/account/register,True,False,True,danahaim.com_cleaned.json
https://dananddave.com/account/register,True,Possible error due to shopify CAPTCHA.,True,dananddave.com_cleaned.json
https://www.dandeliondreams.co/account/register,True,True,True,dandeliondreams.co_cleaned.json
https://www.danielgibbings.com/account/register,True,Possible error due to shopify CAPTCHA.,True,danielgibbings.com_cleaned.json
https://daniellakronfle.com/account/register,True,Possible error due to shopify CAPTCHA.,True,daniellakronfle.com_cleaned.json
https://www.daniellefoster.co.uk/account/register,True,True,True,daniellefoster.co.uk_cleaned.json
https://danielleguiziony.com/account/register,True,True,True,danielleguiziony.com_cleaned.json
https://www.daniweb.com/,True,Possible regex issue,True,daniweb.com_cleaned.json
https://dankash.com/signup/,True,True,True,dankash.com_cleaned.json
https://www.danskin.com/account/register,True,Possible error due to shopify CAPTCHA.,True,danskin.com_cleaned.json
https://shop.darcsport.com/account/register,True,Possible error due to shopify CAPTCHA.,True,darcsport.com_cleaned.json
https://www.darkmattercoffee.com/account/register,True,False,True,darkmattercoffee.com_cleaned.json
https://darkstar.co.uk/account/register,True,Possible error due to shopify CAPTCHA.,True,darkstar.co.uk_cleaned.json
https://www.dart.com/account/register,True,False,True,dart.com_cleaned.json
https://dartagnans.fr/fr/register,True,Possible regex issue,True,dartagnans.fr_cleaned.json
https://www.darwinandgray.com/account/register,True,False,True,darwinandgray.com_cleaned.json
https://www.darzah.org/account/register,True,Possible error due to shopify CAPTCHA.,True,darzah.org_cleaned.json
https://dash.geocod.io/register,True,True,True,dash.geocod.io.json
https://auth.dasha.ai/account/register,True,True,True,dasha.ai_cleaned.json
https://dashboard.cartsave.io/register,True,True,True,dashboard.cartsave.io_cleaned.json
https://portal.covermymeds.com/signup?step=start-account,True,Possible regex issue,True,dashboard.covermymeds.com_cleaned.json
https://dashboard.nxtel.org/Account/Register,True,True,True,dashboard.nxtel.org.json
https://dashingdiva.com/account/register,True,Possible error due to shopify CAPTCHA.,False,dashingdiva.com_cleaned.json
https://dashthis.com/app/admin/security/register?cookieCheck=true,True,Possible regex issue,True,dashthis.com_cleaned.json
https://app.dashword.com/register,True,True,True,dashword.com_cleaned.json
https://shop.dasung.com/account/register,True,True,True,dasung-tech.myshopify.com_cleaned.json
https://data-discs.com/account/register,True,False,True,data-discs.com_cleaned.json
https://auth.nbnatlas.org/userdetails/registration/createAccount,True,True,True,data.nbn.org.uk_cleaned.json
https://www.databazaar.com/account/register,True,True,True,databazaar.com_cleaned.json
https://www.databazeknih.cz/registrace,True,Possible regex issue,True,databazeknih.cz_cleaned.json
https://datagolf.com/register?next=%2Fbetting-blog-introduction,True,True,True,datagolf.com_cleaned.json
https://datajobs.com/create-account,True,Possible error due to shopify CAPTCHA.,True,datajobs.com_cleaned.json
https://www.datasketch.co/signup?lang=en,True,Possible regex issue,True,datasketch.co_cleaned.json
https://dstock.biz/register/,True,Possible regex issue,True,datastock.biz_cleaned.json
https://www.datescatolicos.org/ct/index.php?register,True,Possible regex issue,True,datescatolicos.org_cleaned.json
https://datoid.cz/,True,Possible error due to shopify CAPTCHA.,True,datoid.cz_cleaned.json
https://daturatrading.com/account/register,True,True,True,daturatrading.com_cleaned.json
https://davesnewyork.com/account/register,True,Possible error due to shopify CAPTCHA.,True,davesnewyork.com_cleaned.json
https://www.davessweettooth.com/account/register,True,True,True,davessweettooth.com_cleaned.json
https://davidcrosby.com/account/register,True,False,True,davidcrosby.com_cleaned.json
https://davidogdenholidays.co.uk/Secure/User/Register,True,Possible error due to shopify CAPTCHA.,True,davidogdenholidays.co.uk_cleaned.json
https://daviescraig.com.au/register,True,Possible regex issue,True,daviescraig.com.au_cleaned.json
https://www.davisinstruments.com/account/register,True,True,True,davisinstruments.com_cleaned.json
https://www.davisinstruments.com/account/register,True,True,True,davisnet.com_cleaned.json
https://www.dawggrillz.com/account/register,True,Possible error due to shopify CAPTCHA.,True,dawggrillz.com_cleaned.json
https://www.dawliatraining.com/register,True,True,True,dawliatraining.com_cleaned.json
https://day.dk/account/register,True,Possible error due to shopify CAPTCHA.,True,day.dk_cleaned.json
https://developers.dayforce.com/Special-Pages/Registration.aspx,True,True,True,dayforce.com_cleaned.json
https://dayinthelifegallery.com/account/register,True,Possible error due to shopify CAPTCHA.,True,dayinthelifegallery.com_cleaned.json
https://www.daynurseries.co.uk/signup,True,Possible regex issue,True,daynurseries.co.uk_cleaned.json
https://shop.dayowl.com/account/register,True,True,True,dayowl.com_cleaned.json
https://projects.dbia.org/Account/Register,True,True,True,dbia.org_cleaned.json
https://advertiser.urbanturf.com/account_info/new,True,Possible regex issue,True,dc.urbanturf.com_cleaned.json
https://dcbookstore.com/users/register,True,True,True,dcbookstore.com_cleaned.json
https://www.dcshoes.com.ar/customer/account/create/,True,Possible error due to shopify CAPTCHA.,True,dcshoes.com.ar_cleaned.json
https://www.dcu.dk/en/signup/member,True,Possible regex issue,True,dcu.dk_cleaned.json
https://ddlgworld.net/account/register,True,True,True,ddlgworld.net_cleaned.json
https://www.ddmalltech.com/account/register,True,True,True,ddmalltech.com_cleaned.json
https://ddw.nl/en/visitor/register,True,True,True,ddw.nl_cleaned.json
https://fairview.deadfrontier.com/onlinezombiemmo/ExternalLoginReg.php,True,Possible error due to shopify CAPTCHA.,True,deadfrontier.com_cleaned.json
https://food.deakin.edu.au/member/register,True,False,True,deakin.edu.au_cleaned.json
https://dealayo.com/customer/account/create/,True,False,True,dealayo.com_cleaned.json
https://www.dealfuel.com/demos/Big_UI_Kits_Bundle/Heytexa_UI_Kit/pages-register.html,True,Possible regex issue,True,dealfuel.com_cleaned.json
https://dealjumbo.com/my-account/,True,True,True,dealjumbo.com_cleaned.json
https://www.deansafe.com/account/register,True,Possible error due to shopify CAPTCHA.,True,deansafe.com_cleaned.json
https://www.deagostinilibri.it/registrazione,True,True,True,deaplanetalibri.it_cleaned.json
https://dearborndenim.us/account/register,True,Possible error due to shopify CAPTCHA.,True,dearborndenim.us_cleaned.json
https://deathcafe.com/accounts/register/,True,True,True,deathcafe.com_cleaned.json
https://deathwishinc.com/account/register,True,Possible error due to shopify CAPTCHA.,True,deathwishinc.com_cleaned.json
https://www.debal.fr/users/register,True,True,True,debal.fr_cleaned.json
https://www.debateart.com/auth/sign-up,True,True,True,debateart.com_cleaned.json
https://deborahpagani.com/account/register,True,True,True,deborahpagani.com_cleaned.json
https://www.debouncer.com/component/comprofiler/registers?attempt=1,True,Possible error due to shopify CAPTCHA.,True,debouncer.com_cleaned.json
https://deckita.com/account/register,True,True,True,deckita.com_cleaned.json
https://affiliate.deckmedia.im/account/register,True,False,True,deckmedia.im_cleaned.json
https://www.declutterd.com/account/register,True,Possible error due to shopify CAPTCHA.,True,declutterd.com_cleaned.json
https://www.decoaction.nl/customer/account/create/,True,True,True,decoaction.nl_cleaned.json
https://decortecosmetics.com/account/register,True,Possible error due to shopify CAPTCHA.,True,decortecosmetics.com_cleaned.json
https://www.deegees.com/account/register,True,False,True,deegees.com_cleaned.json
https://deepfakesweb.com/users/sign_up,True,True,True,deepfakesweb.com_cleaned.json
https://deeppurple.com/account/register,True,Possible error due to shopify CAPTCHA.,True,deeppurple.com_cleaned.json
https://deepriversnacks.com/account/register,True,True,True,deepriversnacks.com_cleaned.json
https://deerfieldsbakery.com/account/register,True,True,True,deerfieldsbakery.com_cleaned.json
https://www.deesfineart.com/account/register,True,True,True,deesfineart.com_cleaned.json
https://www.defectologiya.pro/registration/,True,Possible error due to shopify CAPTCHA.,True,defectologiya.pro_cleaned.json
https://defeet.com/account/register,True,Possible error due to shopify CAPTCHA.,True,defeet.com_cleaned.json
https://rapticstrong.com/account/register,True,True,True,defensebrand.com_cleaned.json
https://rapticstrong.com/account/register,True,True,True,rapticstrong.com_cleaned.json
https://us.deferit.com/signup/,True,True,True,deferit.com_cleaned.json
https://neevo.definedcrowd.com/en-us/account/register/,True,True,True,definedcrowd.com_cleaned.json
https://definedictionarymeaning.com/register,True,True,True,definedictionarymeaning.com_cleaned.json
https://premium.defonic.com/register/?step=register,True,False,True,defonic.com_cleaned.json
https://www.degoudenton.nl/customer/account/create/,True,Possible error due to shopify CAPTCHA.,True,degoudenton.nl_cleaned.json
https://www.degros.nl/nl/account/register/,True,Possible error due to shopify CAPTCHA.,True,degros.nl_cleaned.json
https://dehashed.com/register,True,Possible regex issue,True,dehashed.com_cleaned.json
https://dehen1920.com/account/register,True,Possible error due to shopify CAPTCHA.,True,dehen1920.com_cleaned.json
https://sync.dejacloudsync.com/account/create.php,True,True,True,dejaoffice.com_cleaned.json
https://us.delaespada.com/account/register,True,Possible error due to shopify CAPTCHA.,True,delaespada.com_cleaned.json
https://usa.delecuona.com/account/register,True,True,True,delecuona.com_cleaned.json
